fund_code,transaction_date,apply_amt,redeem_amt,uv_key_page_1,uv_key_page_2,uv_key_page_3,dt
160717,20241220,2167.008555058541,1689.3723597821358,3967.14704812106,2401.0,4261.726804127592,20250526
161024,20241220,5344.965678481203,12234.568919997591,13013.641905242528,2401.0,27763.116067497653,20250526
168204,20241220,15963.59374028098,11422.494267614025,10837.84898317989,2401.0,36679.62849031408,20250526
161024,20250514,9252.600003905858,9749.685442033535,14349.493988236178,2401.0,26499.31946439049,20250526
100050,20250514,4738.696731426238,3109.5882295339243,12642.768111709123,4982.988029265888,8999.021393527604,20250526
161028,20250514,8632.812476225992,24588.759049968736,58638.889198858575,2401.0,102418.95106636177,20250526
001316,20250514,12141.395186282545,8942.02795389881,9140.306648206995,3869.6602223922796,10012.036669578843,20250526
001407,20250514,3806.1128844692744,3999.8717289491947,3688.1086701292606,2401.0,4807.794313463442,20250526
000192,20250514,8175.116458306475,2301.865066716989,3810.320415426935,2687.1026407257687,4461.645439498932,20250526
001016,20250514,20840.542537794914,26737.88770526879,11922.919739117622,2401.0,10623.801822340612,20250526
001480,20250514,4056.6613635985327,7343.351051472132,9151.609468581348,2401.0,18874.154269343708,20250526
000385,20250514,7142.818231994216,4678.860864425649,2672.2676889844324,2463.1655120589326,2908.214064299017,20250526
164402,20250514,20429.423524693182,9565.8764744693,18001.011395425063,2401.0,40718.26749532449,20250526
050027,20250514,32670.773008792366,17755.148189306852,13111.835157244705,5575.679672645938,11549.22024049063,20250526
000402,20250514,7251.041871845069,3805.289079028997,3324.2991393298266,2627.762833760424,3298.867793487536,20250526
160717,20250514,4295.86389113189,4019.204307121592,4634.719876481187,2401.0,5666.808661914145,20250526
166016,20250514,29988.878760025473,53216.430024435176,5672.460072101321,3175.2431956430682,9079.553988694857,20250526
000965,20250514,4361.08762886406,3382.126943983764,5986.819763762967,2401.0,4674.986174064814,20250526
164906,20250514,16888.05213348668,55426.38530242022,55892.30384789119,2401.0,51679.17755335172,20250526
168204,20250514,4317.00951319209,6009.497443011582,10600.489755318513,2401.0,32401.51097862209,20250526
001338,20250514,7173.615214613429,21935.675937489712,7112.863243557722,3617.4660427895647,8941.094439109054,20250526
530028,20250514,38634.34198985224,18833.558712454535,8900.12171525203,4658.738369776684,7730.2798065066645,20250526
000086,20250514,2607.8381007974026,10149.766556813585,5782.662570751247,3871.77950121247,5389.183136469141,20250526
001316,20250305,8823.504334721587,9153.697942340157,8946.745849296229,3825.861793441668,11244.044090383142,20250526
166016,20250305,43197.281057892134,35461.00848326853,6378.88634549828,3524.217774701166,11063.905390666918,20250526
168204,20250305,9055.453386214984,15662.83106021687,11066.731095760506,2401.0,36523.50828389335,20250526
161028,20250305,13906.57539820229,34024.35438144623,66985.31561904366,2401.0,119081.42757697584,20250526
100050,20250305,4489.34876598042,3602.835979527892,11968.131020615027,4846.647758500275,9078.141136148064,20250526
164402,20250305,6289.291530047486,9834.627407041466,18406.500076354918,2401.0,45259.88200699355,20250526
000192,20250305,5197.307588998994,4353.014303037123,3922.6421928970512,2713.946839114853,4773.17942606699,20250526
001407,20250305,5421.9578640940745,4110.950971174393,4529.46236174504,2401.0,6500.391664522557,20250526
000385,20250305,5633.971398315294,3324.5139915774325,2676.506246624814,2449.0369865909934,2955.5446246166134,20250526
000965,20250305,21387.617083928486,2668.9246044855927,5408.256645850858,2401.0,4326.011595006716,20250526
530028,20250305,40417.19541047799,27587.282916996883,9612.199398836165,4955.437404603406,8730.57940963676,20250526
001338,20250305,9703.24450085191,13339.730063372377,7760.6561362627335,3891.5594368675847,10405.516103860951,20250526
000402,20250305,4712.485434723909,1829.691520275669,3273.4364476452456,2625.643554940233,3440.153048166928,20250526
164906,20250305,10606.733379849868,36204.81370743899,56304.15036528162,2401.0,56545.04172450999,20250526
001480,20250305,14558.008639976148,9665.925946427547,10149.789792891252,2401.0,22366.725765018276,20250526
001016,20250305,4736.673821165341,4491.126100614446,7638.44439096506,2401.0,8109.630715320833,20250526
050027,20250305,20029.592374689557,13774.540242714262,12870.237371742945,5397.660251749903,12481.702921374615,20250526
161024,20250305,5162.41482541492,10325.89819737727,14702.000698661263,2401.0,28672.993107632934,20250526
160717,20250305,3674.242078247864,4717.358420281937,4636.1327290279805,2401.0,5879.44297020663,20250526
000086,20250305,3942.6534206934616,52641.01771992113,7382.011653721964,4847.354184773672,6323.785096173318,20250526
050027,20250103,55385.31787240682,14532.466607300186,14029.482886387355,6212.8761712499945,12414.592425401905,20250526
001016,20250103,7210.320426027956,9120.304371357292,5903.461463502126,2401.0,6635.319082741377,20250526
164906,20250103,8389.555837555014,26024.706390338848,40970.46167492721,2401.0,46330.11781118994,20250526
001480,20250103,12373.198853970358,16700.76419593743,8910.011683079589,2401.0,18143.003076377852,20250526
160717,20250103,2115.6010473154424,2572.457979051791,4010.2390507982745,2401.0,4203.799849709041,20250526
100050,20250103,4506.358671233523,5283.419939700838,10729.05933707676,4629.068466294011,8678.303865405385,20250526
161028,20250103,35253.480768265086,58374.383989139606,53656.46469258982,2401.0,102876.00886524959,20250526
164402,20250103,18885.31231276799,16421.653895052346,15330.720081984555,2401.0,39763.17917369181,20250526
000192,20250103,15095.087141843174,6440.454165793586,4146.579321563888,2817.791501304206,4825.454970298366,20250526
168204,20250103,7838.295126487996,5537.652215794273,10708.572975148247,2401.0,35579.016356361615,20250526
161024,20250103,16849.175322596748,14842.196319902177,12543.162007160152,2401.0,25248.238534204473,20250526
530028,20250103,50824.089001268905,25702.687709231326,10632.278937621375,5581.331082833113,9033.636280924056,20250526
000086,20250103,12105.73610969864,31883.351992702912,9433.473551666735,6188.151251681102,6168.371316025987,20250526
000402,20250103,9666.937238996901,4716.290122955417,3345.491927531735,2669.4419838908448,3505.144265319448,20250526
001338,20250103,19264.83752295193,22496.81142224672,9757.723211155939,4937.070321495086,11672.1384120617,20250526
000385,20250103,5035.544940332969,4131.339546217153,2653.9006058761115,2456.1012493249627,2855.232093794245,20250526
001407,20250103,3747.258778105859,2726.430591691693,2988.0402331928735,2401.0,3612.5210588757864,20250526
166016,20250103,213458.8660185452,94592.23897611558,11463.742661409597,5439.339401880324,16468.066382153662,20250526
000965,20250103,21909.05493264202,2501.0290134045154,3432.3823591595615,2401.0,3394.2353403961256,20250526
001316,20250103,13126.420321170042,10344.823560007755,8407.74260269435,3805.375431513156,7891.344996841172,20250526
001407,20241225,3789.351968626031,2497.5787625462126,3024.067973136119,2401.0,3615.346763969374,20250526
164402,20241225,6973.221276497312,10899.276483288953,15866.897623492849,2401.0,40262.62254898346,20250526
000965,20241225,10657.919045885901,1922.473915249042,3418.960259965019,2401.0,3374.4554047410106,20250526
000385,20241225,7584.0697321475645,3731.598617621018,2666.616278797257,2443.3855764038176,2872.8927506291693,20250526
001480,20241225,11386.943673467236,11577.28152808588,9577.584511439714,2401.0,18821.172298838934,20250526
168204,20241225,7530.944983188402,4534.151849947167,10727.646484529965,2401.0,36305.928991687084,20250526
000192,20241225,5183.786353209547,9663.4629290966,3974.917737128427,2774.699498626992,4650.26125449592,20250526
161024,20241225,6172.908298615508,8946.784979209373,12764.2734307334,2401.0,25246.82568165768,20250526
001016,20241225,3676.6078840442533,8094.925774783767,6356.280704749578,2401.0,6872.678310602756,20250526
160717,20241225,1865.8970188854723,2831.629619816872,4176.24922504656,2401.0,4284.332444876295,20250526
161028,20241225,15298.159436553518,22885.480748187565,57621.63536516695,2401.0,106985.9969238731,20250526
000086,20241225,4700.257860125093,17568.314772578036,8670.533176398018,5526.2298335081505,6002.361141777701,20250526
001338,20241225,29068.210045243548,19069.153088119725,9503.409752733034,4908.10684428581,11818.368650654871,20250526
050027,20241225,18491.127884945538,12405.448374156635,13035.541119717833,5671.047219554527,11834.616454943001,20250526
100050,20241225,1691.6926484720443,4918.657769507807,10948.051481829818,4741.390243764128,8611.899795706071,20250526
000402,20241225,9812.032823758285,1785.2835681428044,3311.5834664086815,2665.203426250463,3420.373112511813,20250526
164906,20241225,4372.170719170032,12169.63535381924,44167.04056204845,2401.0,46680.50524279484,20250526
530028,20241225,13173.728579978262,36640.13611678989,9903.953449749111,5384.9445788287585,8638.037567821757,20250526
166016,20241225,45636.67766573863,252081.58161719915,11407.228559537842,5456.2936324418515,15515.097339341162,20250526
001316,20241225,17247.15435986284,6927.513377478158,8693.845243420117,3801.1368738727742,8028.391693880181,20250526
000385,20250409,3797.5464566554583,4970.885289598977,2742.9103163241284,2489.30328417462,3040.3157774242486,20250526
001338,20250409,13510.272365821269,11695.88155097755,8617.551205893247,4298.460970344234,11617.743589010135,20250526
100050,20250409,4818.309347696637,40947.580946959155,15053.09455653955,5600.404592214831,11328.10881691738,20250526
050027,20250409,33784.76295358762,32441.916898871397,15392.885594043488,6668.521117591034,14803.726082030424,20250526
530028,20250409,14933.166429606192,54804.239392567295,11609.972900002767,6301.885881698012,10400.571119947173,20250526
001316,20250409,9548.295546277986,12059.683906281176,10495.938666855762,4319.653758546143,12752.26418408565,20250526
168204,20250409,13249.514616456416,6698.960443998569,13626.113484277692,2401.0,48724.90287800564,20250526
161028,20250409,70980.73840133304,40703.541955927016,74217.00137980834,2401.0,150548.47949917003,20250526
164906,20250409,79600.29622025046,42322.346847961846,61064.05059543033,2401.0,71661.85754893153,20250526
001480,20250409,16788.756078014758,7344.481122014589,10221.845272777742,2401.0,26194.8497405564,20250526
166016,20250409,42681.170986492216,76304.80791313296,7042.2206162180255,3705.769326964185,11459.504103769215,20250526
164402,20250409,49109.09990660858,13584.891322014435,21445.54590450864,2401.0,60987.75655790346,20250526
161024,20250409,31038.68888025088,5517.0703556100625,16928.65631240848,2401.0,38623.71359470251,20250526
001016,20250409,41518.52813170145,5580.664093246922,10849.85822982764,2401.0,10775.683471120958,20250526
000965,20250409,8173.952737617441,2681.191031186011,6440.345431283817,2401.0,5238.714340235588,20250526
160717,20250409,5180.34520577254,3877.87618410106,4725.8488657493945,2401.0,6390.895592146029,20250526
001407,20250409,5131.738354753821,5445.724350308052,3878.84376394644,2401.0,5740.276994347429,20250526
000086,20250409,5407.018878811803,19962.281677625226,7093.789734176004,4821.216412657985,6592.227080064163,20250526
000192,20250409,5370.937468504192,9308.866842075042,4359.920056129769,2869.360619262184,5293.109163287154,20250526
000402,20250409,9117.376916979145,4001.124478931026,3499.492855132273,2710.4147077478683,3618.1724690629617,20250526
160717,20250314,4434.665327059435,4934.9106819305025,4836.05136439932,2401.0,6353.45499965599,20250526
164402,20250314,7807.548646182165,20847.363222014083,20977.185285246454,2401.0,53692.492432533065,20250526
000385,20250314,5959.533044292061,3018.3376477547363,2720.304675575426,2463.1655120589326,3089.7656165620356,20250526
001338,20250314,15767.089184726645,23668.177142811313,8526.422216625038,4102.780892613277,11628.33998311109,20250526
161028,20250314,12098.943277613675,73602.5773798087,77967.4184652728,2401.0,143958.9352209232,20250526
000086,20250314,2167.772917325235,27099.209540830285,6906.58677172581,4431.97553601626,6641.67691920195,20250526
000402,20250314,5879.479453959112,2995.359962158672,3384.345372568568,2636.9463753145847,3623.8238792501375,20250526
050027,20250314,16181.550020436598,22321.059253464806,13489.066787238682,5471.835010456583,13704.526800624755,20250526
168204,20250314,19146.005471191263,11355.22496944178,13305.395956155473,2401.0,43824.42381945092,20250526
001480,20250314,15073.724609095783,9552.192189901993,11207.3099241665,2401.0,25588.029571708412,20250526
166016,20250314,37485.2010802677,21488.56367638066,5890.039364307584,3327.1248444234143,11007.391288795161,20250526
001316,20250314,11444.108174000665,10158.967135457342,10235.97379824568,4098.542334972894,13075.80741730146,20250526
000192,20250314,12111.874145694655,5159.212317664749,3965.027769300869,2708.2954289276777,5064.933476979935,20250526
001407,20250314,5126.267469489943,3926.6897586450486,4495.553900621986,2401.0,6496.153106882176,20250526
164906,20250314,13806.289128916276,70722.49980706381,65926.38263522161,2401.0,69057.97030519033,20250526
100050,20250314,4355.555837376749,3703.4003366596908,12789.70477657569,4684.876141892371,9866.512857259071,20250526
530028,20250314,18937.317828590996,16617.801737378148,9872.870693719644,5033.144294677072,9592.419463181051,20250526
161024,20250314,9274.510367541972,13720.57272285379,16428.50651084343,2401.0,34084.21836185365,20250526
001016,20250314,11709.486885039927,16743.734674497995,8645.808256829125,2401.0,9468.088439063187,20250526
000965,20250314,23532.458027798017,5829.620719951066,6275.0416833089275,2401.0,4976.630192805315,20250526
164906,20250225,24271.19708964306,171899.66669411908,73351.62919489705,2401.0,66041.53011778531,20250526
000965,20250225,13219.520523083313,3714.5623232835637,4998.529407280621,2401.0,4332.369431467288,20250526
001016,20250225,10645.926209507654,6945.245920983679,7820.702369501476,2401.0,8440.23821127061,20250526
161028,20250225,18129.344213314354,70943.37232488205,71774.17932640165,2401.0,134443.37331826612,20250526
530028,20250225,14960.405654296554,195071.3657053378,11577.477291426509,6990.651498260047,9877.815677633422,20250526
000402,20250225,5545.378256936165,15545.21100979033,3403.418881950286,2716.772544208441,3556.713383277426,20250526
000086,20250225,5554.411831148759,89383.63346694486,8864.093975308786,6298.353750331027,7030.917795843674,20250526
001316,20250225,13516.048324072633,15914.370295030534,9505.529031553226,4108.432302800452,12482.409347648014,20250526
166016,20250225,26170.205505924005,93807.3525584257,7240.726399042572,3957.2570802935024,11975.195283348996,20250526
164402,20250225,5391.378821715658,10710.521973731478,18494.80336052954,2401.0,48721.370746638655,20250526
168204,20250225,10808.917874235702,7679.491469052466,11697.569757903992,2401.0,41938.26566948104,20250526
100050,20250225,4352.255792969833,6491.062198073562,12330.527698867667,4943.428157955659,9270.995508785432,20250526
160717,20250225,4353.17550945591,6045.205829794172,4755.518769232067,2401.0,6147.884954097475,20250526
161024,20250225,4422.845401498784,20678.092743382116,14989.516191933822,2401.0,31069.19102699542,20250526
001407,20250225,20787.236804150452,4904.11191113925,4417.84701054832,2401.0,6680.530364238783,20250526
000192,20250225,13509.057926070729,30413.818392265825,4210.157686169614,2932.938983867911,4975.923766531919,20250526
001480,20250225,27708.752901826254,42402.928382542945,10994.675615874015,2401.0,24676.03325275294,20250526
000385,20250225,6662.57033017236,5036.076298364104,2682.864083085387,2463.1655120589326,3023.3615468627218,20250526
001338,20250225,18297.637483019793,26244.42109385449,8597.771270238132,4386.057828245457,11590.192964347654,20250526
050027,20250225,16807.069885807454,127447.5933127053,15059.452393000123,7093.789734176004,13850.757039217924,20250526
050027,20250219,24009.496865238885,46649.23241361843,14684.340041826335,6611.30058944588,14206.089454736595,20250526
161024,20250219,7785.234914283379,9956.748503241646,15404.894840691237,2401.0,32364.07038613205,20250526
168204,20250219,21306.37213752042,19218.489079033116,11921.506886570827,2401.0,42624.91200722289,20250526
000402,20250219,9219.168827123114,4429.3076926914455,3423.198817605401,2692.7540509129444,3615.346763969374,20250526
000086,20250219,5284.968821809953,82399.3799492914,8979.24145787249,5980.461927302395,7257.680629604099,20250526
161028,20250219,19655.762221518915,98096.08189233758,77351.41475487064,2401.0,140902.22873593454,20250526
001407,20250219,11748.194686578528,4437.580372607364,3909.220093702509,2401.0,5681.643613655481,20250526
001480,20250219,12070.735568108865,17163.351731379757,12131.315489769724,2401.0,26386.997686920375,20250526
001316,20250219,14677.908718128172,12987.028842656222,10058.660803623045,4169.184962312591,13209.321982973486,20250526
001016,20250219,8040.25821266302,6727.752560638381,7859.555814538308,2401.0,8469.201688479885,20250526
164906,20250219,15736.880781643862,213940.1037548719,75921.6079775152,2401.0,68768.33553309759,20250526
000385,20250219,6501.119365311668,3766.2956576472234,2699.8183136469142,2454.688396778169,3069.985680906921,20250526
166016,20250219,41988.6433837503,63719.099356007944,7877.922897646629,4026.486855086405,13084.99095885562,20250526
160717,20250219,9268.362523693251,9320.123385068928,4951.905273236422,2401.0,6574.566423229238,20250526
530028,20250219,15328.969369873264,82980.02856340984,11308.328881262267,6482.024581414237,9915.962696396859,20250526
000965,20250219,19122.485698531822,3972.161348019721,4821.216412657985,2401.0,4246.185426112859,20250526
000192,20250219,5891.827703077132,17314.545145359763,4217.928375176981,2881.3698659099327,5153.236761154556,20250526
164402,20250219,8108.559665411755,11644.101995076,19230.193111135774,2401.0,51251.08323167317,20250526
001338,20250219,26226.738239856877,32216.70578800003,9198.940028898945,4480.012522607252,12366.555438810912,20250526
100050,20250219,4292.316970609347,7642.658701365727,12298.738516564803,4672.866895244622,9579.703790259906,20250526
001480,20241204,5960.778316463541,8170.062975746437,8936.855881468673,2401.0,19590.470510568222,20250526
161024,20241204,7280.278647265575,10192.42155847661,13462.222588849598,2401.0,28480.845161268964,20250526
161028,20241204,29326.236172162186,25739.801165741363,58621.93496829705,2401.0,120205.35177795042,20250526
050027,20241204,56317.00974663785,15516.270258123044,12979.027017846076,5533.29409624212,12090.342765912701,20250526
001016,20241204,2991.6369337836713,11624.485314297317,6253.848895107019,2401.0,7094.496160449401,20250526
530028,20241204,58234.806432359524,25438.18856208778,10231.7352406053,5138.401809413219,9266.050524871654,20250526
166016,20241204,394563.5373314404,91486.58192905899,12127.076932129343,5594.753182027655,15690.997481417004,20250526
100050,20241204,3767.434398114725,4585.149703731935,10632.985363894773,4542.178034666185,8931.910897554893,20250526
000086,20241204,4144.52791107194,3014.316861641505,8755.304329205654,5345.384707518529,6245.371779826255,20250526
000402,20241204,4267.626703881929,2260.211929079833,3259.307922177306,2600.212209097943,3466.2908202826156,20250526
160717,20241204,2554.804115116044,2211.636885848619,4033.551117820374,2401.0,4224.99263791095,20250526
168204,20241204,5471.239885525599,21271.50933936478,11968.837446888425,2401.0,42444.066881233266,20250526
164906,20241204,7579.736015927275,22752.23760120575,45507.13120268249,2401.0,52049.34492061173,20250526
001407,20241204,2630.8203381041158,1784.2921080269882,2959.0767559835986,2401.0,3447.2173109008972,20250526
164402,20241204,7050.023807499845,11833.151986516383,16744.27905505187,2401.0,45516.31474423665,20250526
001338,20241204,28270.59655689827,16292.353613232428,9098.627498076576,4696.885388540119,12370.087570177897,20250526
001316,20241204,13403.865833885582,6847.981825006921,8387.962667039234,3669.035160747543,8165.438390919192,20250526
000965,20241204,2127.09541719069,1825.4847100832114,3477.5936406569667,2401.0,3422.492391332004,20250526
000385,20241204,6101.825208790458,4367.336098030323,2636.9463753145847,2448.3305603175963,2916.6911795797805,20250526
000192,20241204,18719.927965475916,5256.523014488619,4022.2482974460227,2743.6167425975254,4814.152149924015,20250526
001480,20241202,10480.519970654843,13634.817464689697,10600.489755318513,2401.0,25405.0651668986,20250526
000086,20241202,5754.528873533783,1611.714323925883,8450.128179098167,4953.318125783216,6352.042147109196,20250526
164402,20241202,8262.902375476973,14372.57411565319,19911.18803869044,2401.0,55701.56875407402,20250526
000402,20241202,4351.5735240559,3730.576433458327,3243.766544162573,2590.3222412703853,3543.291284082884,20250526
166016,20241202,144809.1706122334,144909.90468314794,11121.125918812071,5037.382852317454,14737.32201233111,20250526
001407,20241202,1916.5243417486715,1693.5391257582964,2966.141018717568,2401.0,3451.4558685412794,20250526
001316,20241202,11025.035750972764,16895.09747713855,8563.862809115079,3538.3463001691052,8956.635817123788,20250526
000965,20241202,1735.7575966953546,2286.0218082526244,3563.777646011396,2401.0,3650.668077639222,20250526
161024,20241202,7160.891774489126,11960.082777821768,15654.969741473758,2401.0,34747.552632573395,20250526
530028,20241202,66515.59159026618,30572.237321777528,9494.226211178873,4735.032407303555,9798.695935012964,20250526
160717,20241202,2411.746233675165,2066.509926795982,4089.3587934187335,2401.0,4438.333372476833,20250526
001338,20241202,21276.15994134543,30438.54799877813,8998.314967254208,4360.626482403166,13137.266503086996,20250526
000385,20241202,5631.881350322336,8787.07200919782,2653.1941796027145,2445.5048552240087,3007.1137425745915,20250526
164906,20241202,9615.896089773943,28514.53459749067,49924.41469023368,2401.0,61127.62896003606,20250526
000192,20241202,12043.80791884977,3963.488225940832,3977.743442222014,2718.185396755235,5043.740688778027,20250526
100050,20241202,3735.1756119460583,5673.840048630263,10791.224849135691,4420.672715641908,9428.528567752957,20250526
050027,20241202,55949.39723021254,12721.167596101232,12091.049192186098,4993.584423366843,12724.713559423171,20250526
001016,20241202,7331.239491307812,5880.994414986492,6819.696340097983,2401.0,7916.069916410065,20250526
168204,20241202,3609.953175183567,6873.572138327973,11781.63448443823,2401.0,45762.85751365218,20250526
161028,20241202,16660.883245166307,50065.79438161674,72569.61531024662,2401.0,149020.4794698124,20250526
000086,20250401,3310.672293683545,16487.663994986007,6253.142468833622,4203.799849709041,5517.04629195399,20250526
000965,20250401,7143.594298659721,8907.473750887704,5697.184991670214,2401.0,4496.260326895383,20250526
000385,20250401,5939.437946212041,2958.499450711792,2671.5612627110354,2462.4590857855355,2900.4433752916507,20250526
000402,20250401,4675.220091964504,4844.303733711771,3266.372184911276,2620.6985710264544,3322.1798605096355,20250526
001338,20250401,20444.383263608528,14919.894779283946,7407.442999564255,3868.9537961188826,9297.83970717452,20250526
050027,20250401,31479.122210415226,14620.196061583834,12402.583178754156,5336.907592237765,11187.529988511385,20250526
001016,20250401,7004.190140380521,6800.912801942886,8226.191050431331,2401.0,7872.9779137328505,20250526
166016,20250401,61952.23154317837,32494.968983021285,6179.674136400337,3381.5196674749805,9978.128208455792,20250526
164402,20250401,9747.351660772778,5050.0266412562,15380.87634739574,2401.0,40548.01876343583,20250526
001407,20250401,2683.0378335944524,6527.485907859318,3865.421664751898,2401.0,5327.724050683604,20250526
001480,20250401,9759.526186267729,3322.2663676967995,8472.027393573473,2401.0,19211.82602802745,20250526
164906,20250401,10280.397076070416,20526.73796042223,46044.721596737574,2401.0,49203.859891368775,20250526
161028,20250401,15976.640351861299,22467.599193551494,53459.37176231207,2401.0,101054.13550615884,20250526
001316,20250401,10780.20286574175,5943.208875922911,8508.761559790115,3735.4392304468574,9997.201717837508,20250526
530028,20250401,60020.75669602397,18368.185530095565,9316.913216556237,4922.235369753749,8087.731500845526,20250526
168204,20250401,4035.6196180777683,4913.271307639046,10711.398680241835,2401.0,33033.762493312366,20250526
161024,20250401,6894.336771369518,3132.7283136634696,12129.196210949534,2401.0,25696.819217811542,20250526
160717,20250401,3787.86756908443,2767.077692901553,4289.98385506347,2401.0,5336.907592237765,20250526
000192,20250401,13924.02606076982,7733.628215012393,3811.0268417003317,2720.304675575426,4550.655149946949,20250526
100050,20250401,4584.156726379237,3095.609655198404,11219.31917081425,4737.8581123971435,8244.558133539651,20250526
000086,20250213,9909.041861377653,20145.95891651583,8274.228037022323,5353.155396525895,7012.550712735354,20250526
161024,20250213,4831.38066856333,11075.267996189114,15067.929508280886,2401.0,29281.226129027717,20250526
000385,20250213,7966.275520594025,2662.110802019427,2692.0476246395474,2451.862691684581,3007.8201688479885,20250526
530028,20250213,42497.81388458388,31839.09408446034,10138.486972516901,5326.311198136811,9214.481406913677,20250526
000965,20250213,19588.493140094797,3120.722093088435,4511.801704910116,2401.0,3981.275573588999,20250526
001016,20250213,10934.179434034953,9179.908805546236,7617.251602763151,2401.0,7940.794835978958,20250526
166016,20250213,53012.68190906765,86219.95614356596,8318.026465972936,4116.202991807819,12833.503205526302,20250526
001338,20250213,19421.903944156762,17394.69377974601,8972.883621411918,4362.7457612233575,11813.423666741091,20250526
164402,20250213,6313.294109157818,13357.923521768053,18906.649877919965,2401.0,46543.45854575583,20250526
164906,20250213,24655.342069386712,332059.9476706266,69606.86351961977,2401.0,61422.915142315986,20250526
161028,20250213,13510.330075009844,52390.79533834759,75357.87981134442,2401.0,126226.9293323861,20250526
001316,20250213,16966.663590162614,8518.9739761685,9796.576656192774,4039.20252800755,12475.345084914044,20250526
001407,20250213,8294.211967414414,6275.742442123834,3711.4207371513603,2401.0,5282.512769186199,20250526
001480,20250213,14106.80704615899,25512.07897364209,11929.984001851592,2401.0,24483.178880115567,20250526
168204,20250213,8612.43029525295,8988.428850864138,11503.302532719827,2401.0,39635.316018206955,20250526
050027,20250213,31450.85668334778,29837.15079097947,13763.1601813167,5882.268675300218,13085.697385129017,20250526
100050,20250213,4321.493164928608,8708.952408207035,12067.737125163998,4624.123482380232,9162.9122889557,20250526
000402,20250213,6187.5481714837615,3242.3290627335027,3345.491927531735,2641.8913592283634,3506.557117866242,20250526
160717,20250213,4827.242188217626,18274.66646242861,4672.160468971226,2401.0,5952.911302639914,20250526
000192,20250213,4568.71981646428,6963.833427472605,4049.7989221085045,2778.9380562673737,4881.262645896726,20250526
001016,20250227,12491.778556725209,6349.331627969893,8363.944173743737,2401.0,8953.8101120302,20250526
001407,20250227,14382.901459430477,5929.40863110814,4581.031479703018,2401.0,6850.072669854053,20250526
164906,20250227,18641.994334377323,108001.7329785033,72216.40217354814,2401.0,68129.72618194672,20250526
168204,20250227,9564.595655605139,7359.957317527402,12145.444015237663,2401.0,42033.63321638964,20250526
000965,20250227,19830.826377561552,3083.80880347285,5567.908983638571,2401.0,4552.774428767139,20250526
001316,20250227,27322.072023194254,9697.99664940979,10157.560481898618,4164.239978398811,13028.476856983863,20250526
001338,20250227,15274.792146200787,13634.191333540422,8701.615932427485,4158.588568211636,11838.855012583383,20250526
100050,20250227,4163.442653044248,4935.632236442292,12750.14490526546,4886.207629810505,9302.0782648149,20250526
000192,20250227,9313.636113654731,8492.57801006273,4052.624627202092,2747.855300237907,5019.015769209133,20250526
164402,20250227,9886.148274054516,11166.343174547254,20866.276360323132,2401.0,50663.3365722069,20250526
166016,20250227,27555.522922453405,52694.3543943606,6599.291342798132,3568.7226299251743,11342.23734238532,20250526
050027,20250227,15907.776654473457,56531.758913145626,14034.427870301133,5830.69955734224,14037.96000166812,20250526
000402,20250227,8816.512256921702,5513.524952324401,3387.1710776621558,2647.542769415539,3581.43830284632,20250526
001480,20250227,23055.752169665866,28801.06928031315,11682.734806162654,2401.0,25270.844174953178,20250526
161024,20250227,7888.205717485212,15585.055709437365,16398.836607360758,2401.0,32192.40880169659,20250526
160717,20250227,8378.34947175232,6925.280546657131,5025.373605669705,2401.0,6534.300125645612,20250526
530028,20250227,18485.77550671961,53926.954765957555,10416.818924235304,5277.56778527242,9742.181833141207,20250526
000086,20250227,5279.781876591268,80011.14375632424,8095.502189852894,5237.301487688794,6947.559495582833,20250526
161028,20250227,26784.446774179138,85161.70969858942,85723.97894717142,2401.0,142415.39381355085,20250526
000385,20250227,6091.400761852675,2912.855492389838,2741.497463777335,2453.981970504772,3045.2607613380274,20250526
050027,20241226,22723.348381405445,14653.204525333653,12459.097280625912,5620.184527869946,11875.589178800024,20250526
001407,20241226,4929.433023287685,3274.4689083679714,3056.5635817123784,2401.0,3767.2284127497205,20250526
001016,20241226,3901.5558626905336,8734.08272781747,6198.747645782056,2401.0,6876.210441969741,20250526
161024,20241226,4184.559068294453,8110.046828491964,12524.794924051832,2401.0,26853.945453635766,20250526
001338,20241226,25754.832756660515,12141.607436885028,9377.665876068375,5018.309342935736,12034.53509031434,20250526
000965,20241226,6885.742816543687,2305.0953182272997,3420.373112511813,2401.0,3462.758688915631,20250526
001480,20241226,19508.22437305966,44205.557739633026,10211.955304950185,2401.0,20405.686430068316,20250526
164906,20241226,4224.311379052738,11558.663893607425,42789.50932892438,2401.0,48105.36703623651,20250526
000192,20241226,4659.5989461423615,8259.752104025196,3914.165077616288,2795.1858605555035,4694.766109719929,20250526
000086,20241226,3780.5633197959296,18216.74458975555,8486.155919041412,5436.513696786737,6015.783240972243,20250526
160717,20241226,2505.4350151248595,3014.3474231272853,4024.3675762662137,2401.0,4348.617235755418,20250526
164402,20241226,6218.8278521798,10148.306974932424,15881.026148960786,2401.0,43247.273554085616,20250526
000385,20241226,4214.047271541238,2365.1284260226403,2648.9556219623328,2454.688396778169,2879.2505870897417,20250526
168204,20241226,7780.224727161529,4952.271068903508,10589.893361217559,2401.0,35842.51335633868,20250526
161028,20241226,10879.046892996686,36023.94904641971,54526.07543514147,2401.0,109717.74732309916,20250526
530028,20241226,15560.0851873829,30821.36637161598,9682.135599902465,5380.706021188376,8659.230356023669,20250526
